Warning: Null value is eliminated by an aggregate or other SET operation.
Preferred Vendor,Supplier SKU,Manufacturer SKU,AZ In Stock,TX In Stock,Your Cost,% Discount,MSRP,Supplier Description,Avg Lead Time,Next Available Date,Next Available Quantity
Bromic,BH8080013-1,BH8080013-1,1.000000,.000000,57.6000000000000,40.000,96.000000,TUNGSTEN SMART-HEAT WIRING HARNESS FOR 500 SERIES,2,NULL,NULL
Bromic,BH8080014,BH8080014,2.000000,.000000,204.6000000000000,40.000,341.000000,GAS VALVE FOR 300&500 SERIES,2,NULL,NULL
Bromic,BH8080015,BH8080015,.000000,.000000,276.0000000000000,40.000,460.000000,PLATINUM/TUNGSTEN SMART-HEAT HONEYWEL PCB CONTROL FOR 300 & 500 SERIES,19,NULL,NULL
Bromic,BH8080016,BH8080016,1.000000,.000000,6.0000000000000,40.000,10.000000,PLA/TNG 300/500 LP CONV KIT,2,NULL,NULL
Bromic,BH8080017,BH8080017,7.000000,.000000,6.0000000000000,40.000,10.000000,PLATINUM/TUNGSTEN SMART-HEAT™ NATURAL GAS INJECTOR,2,NULL,NULL
Bromic,BH8080020,BH8080020,.000000,.000000,.0000000000000,40.000,.000000,GLASS RETAINER SIDE,NULL,NULL,NULL
Bromic,BH8080021,BH8080021,1.000000,.000000,51.0000000000000,40.000,85.000000,WALL MOUNT BRACKET ARM PP222-020,2,NULL,NULL
Bromic,BH8080030,BH8080030,.000000,.000000,32.4000000000000,40.000,54.000000,BURNER FOR TUNGSTEN & PLATINUM HEATERS,7,NULL,NULL
Bromic,BH8080037,BH8080037,.000000,.000000,72.0000000000000,40.000,120.000000,MANIFOLD ASSY NG TUNGSTEN & PLATINUM 300 HEATERS,6,NULL,NULL
Bromic,BH8080040,BH8080040,1.000000,.000000,201.6000000000000,40.000,336.000000,TUNGSTEN SMART-HEAT™ FRONT COVER - 500 SERIES,2,NULL,NULL
Bromic,BH8080050,BH8080050,.000000,.000000,35.4000000000000,40.000,59.000000,TRANSFORMER FOR PLATINUM & TUNGSTEN GAS,6,NULL,NULL
Bromic,BH8080051,BH8080051,.000000,.000000,97.2000000000000,40.000,162.000000,BOLT & SCREW SET INCL 6” SHORT HOSE,NULL,NULL,NULL
Bromic,BH8080051-1,BH8080051-1,.000000,.000000,97.2000000000000,40.000,162.000000,bolt & screw set incl long hose,NULL,NULL,NULL
Bromic,BH8080056,BH8080056,4.000000,.000000,32.4000000000000,40.000,54.000000,"GAS HOSE SHORT 4"" PLATINUM & TUNGSTEN (OLD STYLE)",2,NULL,NULL
Bromic,BH8080100,BH8080100,4.000000,.000000,24.0000000000000,40.000,40.000000,HOSE GAS LONG FOR PLATINUM & TUNGSTEN US,2,NULL,NULL
Bromic,BH8180001,BH8180001,43.000000,.000000,120.0000000000000,40.000,200.000000,240V 2000W REPLACEMENT ELEMENT BROMIC (BH8180001),2,NULL,NULL
Bromic,BH8180002,BH8180002,2.000000,.000000,144.0000000000000,40.000,240.000000,****  WHILE SUPPLIES LAST - REPLACED BY BH8180002-2  **** BROMIC 240V 3000W ELEMENT FOR TUNGSTEN SMART-HEAT 3000/6000 (BH8180002),2,NULL,NULL
Bromic,BH8180002-2,BH8180002-2,87.000000,.000000,144.0000000000000,40.000,240.000000,BROMIC 240V 3000W ELEMENT FOR TUNGSTEN SMART-HEAT 3000/6000 (BH8180002),2,NULL,NULL
Bromic,BH8180003,BH8180003,.000000,.000000,123.0000000000000,40.000,205.000000,FRONT COVER FOR TUNGSTEN SMART-HEAT™ ELECTRIC 2000W/4000W,11,NULL,NULL
Bromic,BH8180004,BH8180004,.000000,.000000,136.2000000000000,40.000,227.000000,FRONT COVER FOR TUNGSTEN SMART-HEAT ELECTRIC 3000/6000,8,NULL,NULL
Bromic,BH8180005,BH8180005,6.000000,.000000,22.8000000000000,40.000,38.000000,ELEMENT END COVER SET FOR TUNGSTEN SMART-HEAT™ ELECTRIC 2000W/3000W,2,NULL,NULL
Bromic,BH8180006,BH8180006,.000000,.000000,22.8000000000000,40.000,38.000000,Bromic Tungsten Heater Element End Cover Set,7,NULL,NULL
Bromic,BH8180007,BH8180007,.000000,.000000,30.6000000000000,40.000,51.000000,Bromic Tungsten Heater Junction Box Cover and Seal-,6,NULL,NULL
Bromic,BH8180008,BH8180008,1.000000,.000000,30.6000000000000,40.000,51.000000,"MOUNTING BRACKET TUNGSTEN SHORT BLACK (3"")",2,NULL,NULL
Bromic,BH8180009,BH8180009,.000000,.000000,49.2000000000000,40.000,82.000000,MOUNTING BRACKET (LONG) TUNGSTEN SMART HEAT ELECTRIC,13,NULL,NULL
Bromic,BH8180010,BH8180010,.000000,.000000,422.4000000000000,40.000,704.000000,"Bromic Tungsten Black Ceiling Recess Kit for 2000/4000w Heaters, Electric (BH8180010)",14,NULL,NULL
Bromic,BH8180011,BH8180011,24.000000,.000000,469.8000000000000,40.000,783.000000,CEILING RECESS KIT (BLACK) - 3000W & 6000W TUNGSTEN ELECTRIC,2,NULL,NULL
Bromic,BH8180012,BH8180012,11.000000,.000000,252.0000000000000,40.000,420.000000,3FT BLACK TUNGSTEN ELECTRIC TUBE SUSPENSION KIT,2,NULL,NULL
Bromic,BH8180014,BH8180014,12.000000,.000000,144.0000000000000,40.000,240.000000,277V 3000W ELEMENT FOR TUNGSTEN SMART-HEAT,2,NULL,NULL
Bromic,BH8180015,BH8180015,10.000000,.000000,120.0000000000000,40.000,200.000000,277V -2000 WATT ELEMENT,2,NULL,NULL
Bromic,BH8180016,BH8180016,6.000000,.000000,144.0000000000000,40.000,240.000000,208V ELEMENT 3000/6000,2,NULL,NULL
Bromic,BH8180017,BH8180017,5.000000,.000000,120.0000000000000,40.000,200.000000,208V ELEMENT 2000/4000,2,NULL,NULL
Bromic,BH8180019,BH8180019,.000000,.000000,184.2000000000000,40.000,307.000000,FRONT COVER TUNGSTEN ELECTRIC 3000W & 6000W WHITE,5,NULL,NULL
Bromic,BH8180021,BH8180021,.000000,.000000,33.6000000000000,40.000,56.000000,"SHORT WHITE MOUNTING BRACKETS (6.5"")",3,NULL,NULL
Bromic,BH8180022,BH8180022,1.000000,.000000,56.4000000000000,40.000,94.000000,MOUNTING BRKT SET LONG TUNGSTEN ELECTRIC,2,NULL,NULL
Bromic,BH8180040,BH8180040,.000000,.000000,33.6000000000000,40.000,56.000000,"BRACKETS, CONDUIT, WIRES – CEILING RECESS KIT TUNGSTEN ELECTRIC",8,NULL,NULL
Bromic,BH8180095,BH8180095,7.000000,.000000,524.4000000000000,40.000,874.000000,CEILING RECESS KIT (WHITE) - 3000W & 6000W TUNGSTEN ELECTRIC,2,NULL,NULL
Bromic,BH8180096,BH8180096,4.000000,.000000,473.4000000000000,40.000,789.000000,CEILING RECESS KIT (WHITE) - 2000W & 4000W TUNGSTEN ELECTRIC,2,NULL,NULL
Bromic,BH8180097,BH8180097,.000000,.000000,139.8000000000000,40.000,233.000000,WIRE HARNESS 6000W TUNGSTEN,6,NULL,NULL
Bromic,BH8280001,BH8280001,221.000000,.000000,531.6000000000000,40.000,886.000000,STAND - TUNGSTEN PORTABLE- BOX 2 OF 2,2,NULL,NULL
Bromic,BH8280002,BH8280002,4.000000,.000000,10.8000000000000,40.000,18.000000,KNOB - TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280003,BH8280003,.000000,.000000,71.4000000000000,40.000,119.000000,"GAS VALVE, TUNGSTEN PORTABLE",8,NULL,NULL
Bromic,BH8280004,BH8280004,2.000000,.000000,15.6000000000000,40.000,26.000000,IGNITION PACK TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280005,BH8280005,.000000,.000000,60.0000000000000,40.000,100.000000,REAR CYLINDER COVER - TUNGSTEN PORTABLE,205,NULL,NULL
Bromic,BH8280011,BH8280011,1.000000,.000000,105.6000000000000,40.000,176.000000,FRONT REPLACEMENT METAL COVER - TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280012,BH8280012,.000000,.000000,15.6000000000000,40.000,26.000000,IGNITION AND EARTH ROD ASSEMBLY INCL WIRING HARNESS TUNGS PORT,15,NULL,NULL
Bromic,BH8280013,BH8280013,.000000,.000000,49.2000000000000,40.000,82.000000,HEAT DEFLECTOR ASSEMBLY - TUNGSTEN PORTABLE,63,NULL,NULL
Bromic,BH8280014,BH8280014,8.000000,.000000,27.0000000000000,40.000,45.000000,WHEEL KIT TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280034,BH8280034,12.000000,.000000,71.4000000000000,40.000,119.000000,LONG HOSE AND REGULATOR - TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280036,BH8280036,10.000000,.000000,19.8000000000000,40.000,33.000000,THERMOCOUPLE ASSEMBLEY TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280037,BH8280037,.000000,.000000,19.8000000000000,40.000,33.000000,HOSE 130MM FOR TUNGSTEN PORTABLE,NULL,NULL,NULL
Bromic,BH8280038,BH8280038,.000000,.000000,235.2000000000000,40.000,392.000000,BASE ONLY - TUNGSTEN PORTABLE,NULL,NULL,NULL
Bromic,BH8280040,BH8280040,30.000000,.000000,4.2000000000000,40.000,7.000000,BASE PLUG FOR TUNGSTEN PORTABLE,2,NULL,NULL
Bromic,BH8280041,BH8280041,.000000,.000000,10.8000000000000,40.000,18.000000,TILT SWITCH - TUNGSTEN PORTABLE,5,NULL,NULL
Bromic,BH8280050,BH8280050,16.000000,.000000,208.2000000000000,40.000,347.000000,Bromic Tungsten Portable Liquid Propane -> Natural Gas Conversion Kit (BH8280050),2,NULL,NULL
Bromic,BH8280051,BH8280051,28.000000,.000000,531.6000000000000,40.000,886.000000,Heater Tungsten Portable - Stand only for NG Portable - Box 2 of 2,2,NULL,NULL
Bromic,BH8280052,BH8280052,.000000,.000000,15.6000000000000,40.000,26.000000,HEAD TILT PIN,NULL,NULL,NULL
Bromic,BH8380001,BH8380001,32.000000,.000000,256.8000000000000,40.000,428.000000,ECLIPSE PORTABLE ARMS (BOX 2 OF 3),2,NULL,NULL
Bromic,BH8380002-1,BH8380002-1,54.000000,.000000,1156.8000000000000,40.000,1928.000000,ECLIPSE PORTABLE BASE (BOX 3 OF 3),2,NULL,NULL
Bromic,BH8380003,BH8380003,.000000,.000000,66.0000000000000,40.000,110.000000,COVER - BASE TOP (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380004,BH8380004,.000000,.000000,40.8000000000000,40.000,68.000000,WHEELS (SET) - BASE (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380005,BH8380005,.000000,.000000,39.6000000000000,40.000,66.000000,MAINS CABLE - 20A (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380006,BH8380006,.000000,.000000,37.2000000000000,40.000,62.000000,ARM SCREWS & O-RING KIT (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380007,BH8380007,.000000,.000000,584.4000000000000,40.000,974.000000,REPLACEMENT DIMMER CONTROL (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380008,BH8380008,.000000,.000000,36.0000000000000,40.000,60.000000,BASE WEIGHT - 22LB (ECLIPSE PORTABLE),NULL,NULL,NULL
Bromic,BH8380009,BH8380009,.000000,.000000,12.6000000000000,40.000,21.000000,SCREW SET - CEILING POLE (ECLIPSE ELECTRIC),NULL,NULL,NULL
Bromic,BH8380010,BH8380010,.000000,.000000,19.2000000000000,40.000,32.000000,SCREW SET - WALL MOUNT (ECLIPSE ELECTRIC),NULL,NULL,NULL
Bromic,BH8380011,BH8380011,.000000,.000000,127.8000000000000,40.000,213.000000,REPLACEMENT REMOTE (ECLIPSE),NULL,NULL,NULL
Bromic,BROCHURES - BROMIC FULL CATALOG,MKT00007,985.000000,.000000,.0000000000000,40.000,.000000,Bromic Heating Catalogues (75 Per Box),2,NULL,NULL
Bromic,BROCHURES - ECLIPSE PENDANT,MKT00011,20.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Eclipse Pendant (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - ECLIPSE PORTABLE,MKT00010,15.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Eclipse Portable (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - PLATINUM ELECTRIC,MKT00016,20.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Platinum Electric (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - PLATINUM GAS,MKT00018,20.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Platinum Gas (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - TUNGSETEN PORTABLE,MKT00013,9.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Tungsten Portable (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - TUNGSTEN ELECTRIC,MKT00012,20.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Tungsten Electric (25 Per Pack),2,NULL,NULL
Bromic,BROCHURES - TUNGSTEN GAS,MKT00017,20.000000,.000000,.0000000000000,40.000,.000000,Bromic Product Brief - Tungsten Gas (25 Per Pack),2,NULL,NULL
Bromic,BROMIC PROMO 070523,BROMIC PROMO 070523,.000000,.000000,.0000000000000,40.000,.000000,BROMIC REDUCTION OF MAP PROMO 05/26/23 - 07/05/23,NULL,NULL,NULL
GAS,200LP,200LP,1.000000,.000000,1000.0000000000000,.000,1000.000000,200LB LP CYLINDER - EMPTY NEED TO ADD PROPANE (50GAL),2,NULL,NULL
GAS,420LP,TRI-420-ASME,.000000,.000000,1600.0000000000000,.000,1600.000000,420LB LP CYLINDER - EMPTY NEED TO ADD PROPANE (100GAL),1,NULL,NULL
LeGriddle,BROCHURES - EASY COOKING,BROCHURES - EASY COOKING,134.000000,.000000,.0000000000000,37.000,.000000,"Le Griddle Easy Cooking, Easy Cleaning",2,NULL,NULL
LeGriddle,BROCHURES - FRENCH COOKING,61422,975.000000,.000000,.0000000000000,37.000,.000000,Le Griddle French Cooking,2,NULL,NULL
LeGriddle,GEE40,GEE40,.000000,.000000,925.4700000000000,37.000,1469.000000,"16"" ELECTRIC LE GRIDDLE **  - STAINLESS STEEL",14,NULL,NULL
LeGriddle,GEE75,GEE75,.000000,.000000,1656.2700000000000,37.000,2629.000000,Le Griddle-2 Burner Electric-Lid  -SOLD SEPARATELY,11,NULL,NULL
LeGriddle,GF KNOB,GF KNOB,.000000,.000000,3.7800000000000,37.000,6.000000,CONTROL KNOB,8,NULL,NULL
LeGriddle,GF THERMO,GF THERMO,.000000,.000000,9.4500000000000,37.000,15.000000,THERMOCOUPLE,8,NULL,NULL
LeGriddle,GF75VALV,GF75VALV,.000000,.000000,25.2000000000000,37.000,40.000000,LE GRIDDLE GAS VALVE,8,NULL,NULL
LeGriddle,GFCART105,GFCART105,7.000000,.000000,818.3700000000000,37.000,1299.000000,Cart for GFE105 Le Griddle,2,NULL,NULL
LeGriddle,GFCART160,GFCART160,.000000,.000000,1568.7000000000000,37.000,2490.000000,Cart for GFE160 Le Griddle,NULL,NULL,NULL
LeGriddle,GFCART40,GFCART40,.000000,.000000,534.8700000000000,37.000,849.000000,Cart for Wee Griddle,12,NULL,NULL
LeGriddle,GF-CART75,GFCART75,4.000000,.000000,686.0700000000000,37.000,1089.000000,"30"" CART - STAINLESS STEEL FOR GFE75",2,NULL,NULL
LeGriddle,GFCARTCOVER105,GFCARTCOVER105,4.000000,.000000,74.9700000000000,37.000,119.000000,Nylon Cover for GFE105 Griddle & Cart,2,NULL,NULL
LeGriddle,GFCARTCOVER160,GFCARTCOVER160,.000000,.000000,118.4400000000000,37.000,188.000000,Nylon Cover for GFE160 Griddle & Cart,NULL,NULL,NULL
LeGriddle,GFCARTCOVER75,GFCARTCOVER75,3.000000,.000000,59.2200000000000,37.000,94.000000,Nylon cover for GFE75 Griddle & Cart,2,NULL,NULL
LeGriddle,GFE105-NG,GFE105-NG,45.000000,.000000,1983.8700000000000,37.000,3149.000000,"41"" NG LE GRIDDLE ** LID NOT INCLUDED ** (LP KIT INCLUDED) (BOX 1 OF 2)",2,NULL,NULL
LeGriddle,GFE160,GFE160,2.000000,.000000,3149.3700000000000,37.000,4999.000000,"Le Griddle 60"" Stainless Steel 4 Burner Griddle, Natural Gas or Propane (GFE160)",2,NULL,NULL
LeGriddle,GFE40.,GFE40,1.000000,.000000,774.2700000000000,37.000,1229.000000,"16"" LP LE GRIDDLE ** LID NOT INCLUDED ** (NG KIT INCLUDED)",2,NULL,NULL
LeGriddle,GFE40-LP,GFE40-LP,.000000,.000000,774.2700000000000,37.000,1229.000000,"16"" LP LE GRIDDLE ** LID NOT INCLUDED ** (NG KIT INCLUDED) (BOX 1 OF 2)",NULL,NULL,NULL
LeGriddle,GFE40-NG,GFE40-NG,11.000000,.000000,774.2700000000000,37.000,1229.000000,"16"" NG LE GRIDDLE ** LID NOT INCLUDED ** (LP KIT INCLUDED) (BOX 1 OF 2)",2,NULL,NULL
LeGriddle,GFE75-NG,GFE75-NG,36.000000,.000000,1448.3700000000000,37.000,2299.000000,"30"" NG LE GRIDDLE ** LID NOT INCLUDED ** (LP KIT INCLUDED) (BOX 1 OF 2)",2,NULL,NULL
LeGriddle,GFFRAME105,GFFRAME105,16.000000,.000000,137.9700000000000,37.000,219.000000,TRIM KIT FOR GFE105 LE GRIDDLE,2,NULL,NULL
LeGriddle,GFFRAME160,GFFRAME160,1.000000,.000000,225.5400000000000,37.000,358.000000,TRIM KIT FOR GFE160 LE GRIDDLE,2,NULL,NULL
LeGriddle,GFFRAME40,GFFRAME40,1.000000,.000000,93.8700000000000,37.000,149.000000,TRIM KIT FOR WEE GREDDLE,2,NULL,NULL
LeGriddle,GFFRAME75,GFFRAME75,8.000000,.000000,112.7700000000000,37.000,179.000000,TRIM KIT FOR GFE75 GRIDDLE,2,NULL,NULL
LeGriddle,GFHINGE,GFHINGE,.000000,.000000,64.8900000000000,37.000,103.000000,"HINGES FOR LID 40,75 & 105",7,NULL,NULL
LeGriddle,GF-LID105,GFLID105,42.000000,.000000,490.7700000000000,37.000,779.000000,"41"" LID ONLY - FITS GFE105",2,NULL,NULL
LeGriddle,GF-LID40,GFLID40,5.000000,.000000,270.2700000000000,37.000,429.000000,"16"" LID ONLY - FITS GFE40 & GEE40",2,NULL,NULL
LeGriddle,GF-LID75,GFLID75,47.000000,.000000,396.2700000000000,37.000,629.000000,"30"" LID ONLY - FITS GFE75",2,NULL,NULL
LeGriddle,GF-LIDCOVER105,GFLIDCOVER105,34.000000,.000000,43.4700000000000,37.000,69.000000,"41"" NYLON COVER - FITS GF-LID ONLY",2,NULL,NULL
LeGriddle,GF-LIDCOVER160,GFLIDCOVER160,1.000000,.000000,71.8200000000000,37.000,114.000000,NYLON COVER - FITS GF-LID ONLY,2,NULL,NULL
LeGriddle,GF-LIDCOVER40,GFLIDCOVER40,1.000000,.000000,30.8700000000000,37.000,49.000000,"16"" NYLON COVER - FITS GF-LID ONLY",2,NULL,NULL
LeGriddle,GF-LIDCOVER75,GFLIDCOVER75,33.000000,.000000,35.9100000000000,37.000,57.000000,"30"" NYLON COVER - FITS GF-LID ONLY",2,NULL,NULL
LeGriddle,GF-LINER105,GFLINER105,13.000000,.000000,364.7700000000000,37.000,579.000000,"41"" INSULATE LINER - FITS GFE105",2,NULL,NULL
LeGriddle,GF-LINER160,GFLINER160,.000000,.000000,623.0700000000000,37.000,989.000000,"60"" INSULATE LINER - FITS GFE160",38,NULL,NULL
LeGriddle,GF-LINER40,GFLINER40,2.000000,.000000,251.3700000000000,37.000,399.000000,"16"" INSULATE LINER - FITS GFE40",2,NULL,NULL
LeGriddle,GF-LINER75,GFLINER75,9.000000,.000000,301.7700000000000,37.000,479.000000,"30"" INSULATE LINER - FITS GFE75",2,NULL,NULL
LeGriddle,GFLPORI,GFLPORI,.000000,.000000,1.2600000000000,37.000,2.000000,NG-LP GAS ORIFICES,NULL,NULL,NULL
LeGriddle,GFPLATE105,GFPLATE105,43.000000,.000000,.0000000000000,37.000,.000000,"41"" GRIDDLE PLATE (BOX 2 OF 2)",2,NULL,NULL
LeGriddle,GFPLATE40,GFPLATE40,14.000000,.000000,.0000000000000,37.000,.000000,"16"" GRIDDLE PLATE (BOX 2 OF 2)",2,NULL,NULL
LeGriddle,GFPLATE75,GFPLATE75,34.000000,.000000,.0000000000000,37.000,.000000,"30"" GRIDDLE PLATE (BOX 2 OF 2)",2,NULL,NULL
LeGriddle,GFPLATECOVER40,GFPLATECOVER40,.000000,.000000,20.7900000000000,37.000,33.000000,Vinyl Cover for Wee Griddle Cooking Plate,NULL,NULL,NULL
LeGriddle,GFPLATECOVER75,GFPLATECOVER75,.000000,.000000,24.5700000000000,37.000,39.000000,Vinyl cover for GFE75/GEE75 cooking plate,4,NULL,NULL
LeGriddle,GFSK,GFSK,33.000000,.000000,34.6500000000000,37.000,55.000000,STARTER KIT - TOOLS,2,NULL,NULL
LeGriddle,GFSSPLATE105,GFSSPLATE105,.000000,.000000,748.4400000000000,37.000,1188.000000,Cooking Plate for GFE105,4,NULL,NULL
LeGriddle,GFSSPLATE40,GFSSPLATE40,.000000,.000000,350.9730000000000,37.000,557.100000,Cooking Plate for GFE105,NULL,NULL,NULL
LeGriddle,GFSSPLATE75,GFSSPLATE75,.000000,.000000,528.5700000000000,37.000,839.000000,Cooking Plate for GFE75,NULL,NULL,NULL
LeGriddle,RONHK,RONHK,5.000000,.000000,32.7600000000000,37.000,52.000000,Propane Hose & Regulator,2,NULL,NULL
Dimplex,0438200700RP,0438200700RP,.000000,.000000,31.9950000000000,50.000,63.990000,DIMPLEX REPLACEMENT LOG,NULL,NULL,NULL
Dimplex,0439070100RP,0439070100RP,.000000,.000000,226.9950000000000,50.000,453.990000,"30"" URETHANE LOG SET ASS'Y - REPLACEMENT DF3015 & DFB6016 DF3215",7,NULL,NULL
Dimplex,0439230100RP,0439230100RP,.000000,.000000,167.4950000000000,50.000,334.990000,REPLACEMENT LOG SET FOR BF33DXP,NULL,NULL,NULL
Dimplex,0442100100RP,0442100100RP,.000000,.000000,165.9950000000000,50.000,331.990000,LOG SET ASSY RBF30,106,NULL,NULL
Dimplex,0442110100RP,0442110100RP,1.000000,.000000,208.4950000000000,50.000,416.990000,LOG SET ASSY RBF36WC,2,NULL,NULL
Dimplex,0442370100RP,0442370100RP,8.000000,.000000,2.4950000000000,50.000,4.990000,SCREW COVER (MOD B) XLF,2,NULL,NULL
Dimplex,1015270159RP,1015270159RP,.000000,.000000,89.9950000000000,50.000,179.990000,REPLACEMENT GLASS DF3033,5,NULL,NULL
Dimplex,1020230359RP,1020230359RP,.000000,.000000,69.9950000000000,50.000,139.990000,FRONT GLASS/TRIM ASSEMBLY - FLAT BLACK,26,NULL,NULL
Dimplex,1026770100RP,1026770100RP,1.000000,.000000,156.4950000000000,50.000,312.990000,REPLACMENT KIT 23IN FRONT GLASS (FLAT),2,NULL,NULL
Dimplex,1026770300RP,1026770300RP,.000000,.000000,109.9950000000000,50.000,219.990000,CURVED FRONT GLASS F,17,NULL,NULL
Dimplex,1026770600RP,1026770600RP,.000000,.000000,99.9950000000000,50.000,199.990000,REPLACMENT  FRONT GLASS,207,NULL,NULL
Dimplex,1400130200RP,1400130200RP,.000000,.000000,20.4950000000000,50.000,40.990000,"ICE CHUNKS SET, 15 PIECES",11,NULL,NULL
Dimplex,1400130300RP,1400130300RP,.000000,.000000,40.4950000000000,50.000,80.990000,"ICE CHUNKS SET, 25 PIECES",14,NULL,NULL
Dimplex,1400130700RP,1400130700RP,.000000,.000000,.0000000000000,50.000,.000000,LARGE ACRYLIC,NULL,NULL,NULL
Dimplex,1400170500RP,1400170500RP,1.000000,.000000,.0000000000000,50.000,.000000,X-LARGE ACRYLIC,2,NULL,NULL
Dimplex,1400170600RP,1400170600RP,2.000000,.000000,54.4950000000000,50.000,108.990000,X-LARGE ACRYLIC - REPLACEMENT PARTS,2,NULL,NULL
Dimplex,1400170700RP,1400170700RP,.000000,.000000,54.4950000000000,50.000,108.990000,X-LARGE ACRYLIC - REPLACEMENT PARTS,NULL,NULL,NULL
Dimplex,2000330100RP,2000330100RP,.000000,.000000,143.9950000000000,50.000,287.990000,"BLOWER/HEATER ASSY FERGAS, 120V, 2 X 600 WATTS DF2608/BF8000,DF2",NULL,NULL,NULL
Dimplex,2000330200RP,2000330200RP,.000000,.000000,158.4950000000000,50.000,316.990000,"REPLACEMENT PART - 750W BLOWER ASSEMBLY DF3033ST,DFG3033",567,NULL,NULL
Dimplex,2000480100RP,2000480100RP,.000000,.000000,18.4950000000000,50.000,36.990000,FLICKER MOTOR KIT WITH IN LINE CAPACITOR,216,NULL,NULL
Dimplex,2000480200RP,2000480200RP,.000000,.000000,18.4950000000000,50.000,36.990000,FLICKER MOTOR WITH INLINE CAPACITOR -3 WIRE REPLACMENT PART XLF74 & XLF100,12,NULL,NULL
Dimplex,2000500100RP,2000500100RP,.000000,.000000,18.9950000000000,50.000,37.990000,"FLICKER MOTOR, 120V, 60 HZ, 10 RPM, CW, 2-WIRE 150mm",14,NULL,NULL
Dimplex,2000500800RP,2000500800RP,2.000000,.000000,18.9950000000000,50.000,37.990000,RP FLICKER MOTOR-2 WIRE -150MM 120VAC 18RPM CCW,2,NULL,NULL
Dimplex,2000500900RP,2000500900RP,3.000000,.000000,18.4950000000000,50.000,36.990000,"MOTOR, FLICKER, 120V, 60 HZ, 18 RPM, CCW ROTATION, 2-WIRE XLF SERIES, RLG20/25",2,NULL,NULL
Dimplex,2100250100RP,2100250100RP,.000000,.000000,31.9950000000000,50.000,63.990000,POWER SUPPLY (RBF),17,NULL,NULL
Dimplex,2100250300RP,2100250300RP,1.000000,.000000,34.9950000000000,50.000,69.990000,POWER SUPPLY,2,NULL,NULL
Dimplex,2100250500RP,2100250500RP,2.000000,.000000,64.4950000000000,50.000,128.990000,"POWER SUPPLY, 120-240 V - REPLACEMENT PART XLF50, 100",2,NULL,NULL
Dimplex,2100250600RP,2100250600RP,2.000000,.000000,49.4950000000000,50.000,98.990000,"POWER SUPPLY, 120-240 V AC TO 12 VCD, 3 A - REPLACEMENT PART XLF74, 100",2,NULL,NULL
Dimplex,2200490600RP,2200490600RP,1.000000,.000000,76.9950000000000,50.000,153.990000,"MOTOR C/W BLOWER & HTR 120V, 1200 WATTS, 980/1250 DFB8842/ DF3215/DF3015/RWF",2,NULL,NULL
Dimplex,2200490900RP,2200490900RP,.000000,.000000,71.4950000000000,50.000,142.990000,"MOTOR C/W BLOWER & HEATER & CUTOUT 120V, 1200 WATTS",NULL,NULL,NULL
Dimplex,2200491100RP,2200491100RP,.000000,.000000,75.4950000000000,50.000,150.990000,"MOTOR C/W BLOWER & HEATER & CUTOUT 120V, 750 WATTS, 980RPM",63,NULL,NULL
Dimplex,2200510100RP,2200510100RP,1.000000,.000000,32.9950000000000,50.000,65.990000,"ELEMENT, DUAL STEEL TUBE, STEEL FIN, FASTON CONNECTIONS, BF33/39",2,NULL,NULL
Dimplex,2200510300RP,2200510300RP,3.000000,.000000,26.4950000000000,50.000,52.990000,"ELEMENT, RP, 2X600W, 120V,STEEL FINS AND TUBES , FAST-ON TERMINALS BLF34",2,NULL,NULL
Dimplex,2200510500RP,2200510500RP,1.000000,.000000,41.9950000000000,50.000,83.990000,"ELEMENT, DUAL STEEL TUBE, STEEL FIN, 90DEG CONNECTORS, BLF50",2,NULL,NULL
