Inventory ID,Inventory Description,Warehouse,Warehouse Location,Qty. Hard Available,Vendor SKU,Barcode,Supplier ID,Supplier,Brands,Item Class,Item Class Description,AES Retail Price,Volume,Weight
DXCDFI500BLKRCK,"Black Rock Media for CDFI500PRO Qty-1, CDFI100PRO, GBF1000PRO Qty-2, GBF1500PRO Qty-3",30,Denver DC,17.00,CDFI500-BLKRCK,781052120983,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,134.99,0.16,12.10
DXCDFI500BLKRCK,"Black Rock Media for CDFI500PRO Qty-1, CDFI100PRO, GBF1000PRO Qty-2, GBF1500PRO Qty-3",40,Rogers DC,2.00,CDFI500-BLKRCK,781052120983,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,134.99,0.16,12.10
DXCDFI500BLKRCK,"Black Rock Media for CDFI500PRO Qty-1, CDFI100PRO, GBF1000PRO Qty-2, GBF1500PRO Qty-3",10,Kent DC,7.00,CDFI500-BLKRCK,781052120983,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,134.99,0.16,12.10
DXCDFI500BLKRCK,"Black Rock Media for CDFI500PRO Qty-1, CDFI100PRO, GBF1000PRO Qty-2, GBF1500PRO Qty-3",20,Sacramento DC,3.00,CDFI500-BLKRCK,781052120983,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,134.99,0.16,12.10
DXCDFI500BLKRCK,"Black Rock Media for CDFI500PRO Qty-1, CDFI100PRO, GBF1000PRO Qty-2, GBF1500PRO Qty-3",50,Dallas DC,2.00,CDFI500-BLKRCK,781052120983,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,134.99,0.16,12.10
DXCDFI500DWSKIT,CDFI500-DWSKIT Driftwood Media for GBF1500-PRO and CDFI500-PRO,30,Denver DC,2.00,CDFI500-DWSKIT,781052121034,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,143.99,0.22,0.99
DXCDFI500DWSKIT,CDFI500-DWSKIT Driftwood Media for GBF1500-PRO and CDFI500-PRO,40,Rogers DC,5.00,CDFI500-DWSKIT,781052121034,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,143.99,0.22,0.99
DXCDFI500DWSKIT,CDFI500-DWSKIT Driftwood Media for GBF1500-PRO and CDFI500-PRO,20,Sacramento DC,15.00,CDFI500-DWSKIT,781052121034,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,143.99,0.22,0.99
DXCDFI500DWSKIT,CDFI500-DWSKIT Driftwood Media for GBF1500-PRO and CDFI500-PRO,10,Kent DC,4.00,CDFI500-DWSKIT,781052121034,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,143.99,0.22,0.99
DXCDFI500RVRCK,River Rock Media for CDFI500-PRO,40,Rogers DC,1.00,CDFI500-RVRCK,781052121003,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,124.99,0.16,11.55
DXCDFI500RVRCK,River Rock Media for CDFI500-PRO,10,Kent DC,19.00,CDFI500-RVRCK,781052121003,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,124.99,0.16,11.55
DXCDFI500RVRCK,River Rock Media for CDFI500-PRO,20,Sacramento DC,3.00,CDFI500-RVRCK,781052121003,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,124.99,0.16,11.55
DXCDFI500RVRCK,River Rock Media for CDFI500-PRO,30,Denver DC,4.00,CDFI500-RVRCK,781052121003,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,124.99,0.16,11.55
DXCDFI500TRAY,9601070400RP Media Tray for CDFI500-PRO,30,Denver DC,7.00,CDFI500TRAY,781052117372,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,108.99,0.59,0.00
DXCDFI500TRAY,9601070400RP Media Tray for CDFI500-PRO,40,Rogers DC,6.00,CDFI500TRAY,781052117372,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,108.99,0.59,0.00
DXCDFI500TRAY,9601070400RP Media Tray for CDFI500-PRO,20,Sacramento DC,2.00,CDFI500TRAY,781052117372,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,108.99,0.59,0.00
DXCDFI500TRAY,9601070400RP Media Tray for CDFI500-PRO,10,Kent DC,4.00,CDFI500TRAY,781052117372,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,108.99,0.59,0.00
DXCDFIBX1000,"Dimplex 40"" Professional Built-In Box With Heat REQUIRES X-2112612 (CDFI500-PRO) & 1 FG1000 To Complete",40,Rogers DC,2.00,CDFI-BX1000,781052110618,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,959.99,18.78,81.40
DXCDFIBX1000,"Dimplex 40"" Professional Built-In Box With Heat REQUIRES X-2112612 (CDFI500-PRO) & 1 FG1000 To Complete",20,Sacramento DC,2.00,CDFI-BX1000,781052110618,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,959.99,18.78,81.40
DXCDFIBX1000,"Dimplex 40"" Professional Built-In Box With Heat REQUIRES X-2112612 (CDFI500-PRO) & 1 FG1000 To Complete",50,Dallas DC,4.00,CDFI-BX1000,781052110618,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,959.99,18.78,81.40
DXCDFIBX1000,"Dimplex 40"" Professional Built-In Box With Heat REQUIRES X-2112612 (CDFI500-PRO) & 1 FG1000 To Complete",10,Kent DC,3.00,CDFI-BX1000,781052110618,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,959.99,18.78,81.40
DXCDFIBX1000,"Dimplex 40"" Professional Built-In Box With Heat REQUIRES X-2112612 (CDFI500-PRO) & 1 FG1000 To Complete",30,Denver DC,2.00,CDFI-BX1000,781052110618,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,959.99,18.78,81.40
DXCDFIBX1500,"Dimplex 60"" Professional Built-In Box With Heat - For CDFI1500-PRO (FG1500 Glass not included) REQUIRES X-2112612 & X-2113053 (CDFI1000-PRO & CDFI500-PRO)",50,Dallas DC,2.00,CDFI-BX1500,781052133709,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,599.99",26.50,111.50
DXCDFIBX1500,"Dimplex 60"" Professional Built-In Box With Heat - For CDFI1500-PRO (FG1500 Glass not included) REQUIRES X-2112612 & X-2113053 (CDFI1000-PRO & CDFI500-PRO)",20,Sacramento DC,2.00,CDFI-BX1500,781052133709,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,599.99",26.50,111.50
DXCDFIBX1500,"Dimplex 60"" Professional Built-In Box With Heat - For CDFI1500-PRO (FG1500 Glass not included) REQUIRES X-2112612 & X-2113053 (CDFI1000-PRO & CDFI500-PRO)",10,Kent DC,2.00,CDFI-BX1500,781052133709,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,599.99",26.50,111.50
DXCDFIBX1500,"Dimplex 60"" Professional Built-In Box With Heat - For CDFI1500-PRO (FG1500 Glass not included) REQUIRES X-2112612 & X-2113053 (CDFI1000-PRO & CDFI500-PRO)",40,Rogers DC,3.00,CDFI-BX1500,781052133709,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,599.99",26.50,111.50
DXCDFIBX1500,"Dimplex 60"" Professional Built-In Box With Heat - For CDFI1500-PRO (FG1500 Glass not included) REQUIRES X-2112612 & X-2113053 (CDFI1000-PRO & CDFI500-PRO)",30,Denver DC,2.00,CDFI-BX1500,781052133709,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,599.99",26.50,111.50
DXCDFILOG,"206176 Log set accessory for the CDFI/GBF For CDFI500 order qty-1, for CDFI&GBF1000 order qty-2, for GBF1500 order qty-3",50,Dallas DC,9.00,CDFILOG,781052103238,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,350.00,2.66,14.00
DXCDFILOG,"206176 Log set accessory for the CDFI/GBF For CDFI500 order qty-1, for CDFI&GBF1000 order qty-2, for GBF1500 order qty-3",10,Kent DC,6.00,CDFILOG,781052103238,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,350.00,2.66,14.00
DXCDFILOG,"206176 Log set accessory for the CDFI/GBF For CDFI500 order qty-1, for CDFI&GBF1000 order qty-2, for GBF1500 order qty-3",40,Rogers DC,4.00,CDFILOG,781052103238,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,350.00,2.66,14.00
DXCDFILOG,"206176 Log set accessory for the CDFI/GBF For CDFI500 order qty-1, for CDFI&GBF1000 order qty-2, for GBF1500 order qty-3",20,Sacramento DC,6.00,CDFILOG,781052103238,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,350.00,2.66,14.00
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",50,Dallas DC,8.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",90,Charlotte,1.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",10,Kent DC,13.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",30,Denver DC,8.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",40,Rogers DC,6.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUGKIT,"Plug kit to convert to outlet for CDFI1000P, CDFI1000-PRO, CDFI500P, CDFI500-PRO for use with 120V only",20,Sacramento DC,9.00,CDFI-PLUGKIT,781052105591,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,71.99,0.17,1.20
DXCDFIPLUMBKIT,206213 Plumbing kit for Optimyst Pro,30,Denver DC,9.00,CDFIPLUMB-KIT,781052103221,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,103.99,0.20,0.70
DXCDFIPLUMBKIT,206213 Plumbing kit for Optimyst Pro,50,Dallas DC,12.00,CDFIPLUMB-KIT,781052103221,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,103.99,0.20,0.70
DXCDFIPLUMBKIT,206213 Plumbing kit for Optimyst Pro,40,Rogers DC,8.00,CDFIPLUMB-KIT,781052103221,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,103.99,0.20,0.70
DXCDFIPLUMBKIT,206213 Plumbing kit for Optimyst Pro,20,Sacramento DC,6.00,CDFIPLUMB-KIT,781052103221,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,103.99,0.20,0.70
DXCDFIPLUMBKIT,206213 Plumbing kit for Optimyst Pro,10,Kent DC,5.00,CDFIPLUMB-KIT,781052103221,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,103.99,0.20,0.70
DXCDFITMHEAT,Independent Built-in Heater - Can be used independently or can be paired with for CDFI1000-PRO or CDFI500-PRO,30,Denver DC,2.00,CDFI-TMHEAT,781052121058,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,217.99,0.59,7.20
DXCDFITMHEAT,Independent Built-in Heater - Can be used independently or can be paired with for CDFI1000-PRO or CDFI500-PRO,20,Sacramento DC,2.00,CDFI-TMHEAT,781052121058,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,217.99,0.59,7.20
DXCDFITMHEAT,Independent Built-in Heater - Can be used independently or can be paired with for CDFI1000-PRO or CDFI500-PRO,10,Kent DC,3.00,CDFI-TMHEAT,781052121058,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,217.99,0.59,7.20
DXDF26DWCPRO,"26'' Firebox - Landscape, Front Mount, Media & Drift Wood",10,Kent DC,1.00,DF26DWCPRO,781052131262,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,692.99,0.00,0.00
DXDF3033ST,"33'' Firebox - widescreen with Logs, includes multi-function remote control",90,Charlotte,2.00,DF3033ST,781052054271,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,"1,199.99",0.00,57.33
DXDFI2309,Standard 23'' Log Set Electric Fireplace Insert,90,Charlotte,1.00,DFI2309,,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,349.99,0.00,33.52
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",20,Sacramento DC,1.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",30,Denver DC,1.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",50,Dallas DC,4.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",90,Charlotte,1.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",10,Kent DC,1.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI2310,"23'' Logset - Deluxe fireplace insert,1375W, 120V, with LED Logs and on/off remote - Does not include trim or spark screen",40,Rogers DC,3.00,DFI2310,781052049406,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,469.99,0.00,36.00
DXDFI23TRIMX,"Expandable Trim Kit for DFI2309 (6A) and DFI2310(6A) - Includes trim, spark screen and hardware",40,Rogers DC,2.00,DFI23TRIMX,781052039285,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,299.99,0.00,17.00
DXDFI23TRIMX,"Expandable Trim Kit for DFI2309 (6A) and DFI2310(6A) - Includes trim, spark screen and hardware",20,Sacramento DC,1.00,DFI23TRIMX,781052039285,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,299.99,0.00,17.00
DXDFI23TRIMX,"Expandable Trim Kit for DFI2309 (6A) and DFI2310(6A) - Includes trim, spark screen and hardware",90,Charlotte,1.00,DFI23TRIMX,781052039285,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,299.99,0.00,17.00
DXDFI23TRIMX,"Expandable Trim Kit for DFI2309 (6A) and DFI2310(6A) - Includes trim, spark screen and hardware",50,Dallas DC,1.00,DFI23TRIMX,781052039285,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -ELECTR,Dimplex Electric Units,299.99,0.00,17.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",20,Sacramento DC,12.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",40,Rogers DC,5.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",30,Denver DC,10.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",50,Dallas DC,6.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",90,Charlotte,2.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR18A10GR,"1800W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",10,Kent DC,10.00,DIR18A10GR,781052123533,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,619.99,0.00,0.00
DXDIR22A10GR,"2200W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",90,Charlotte,1.00,DIR22A10GR,781052123557,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,699.99,0.00,0.00
DXDIR22A10GR,"2200W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",30,Denver DC,5.00,DIR22A10GR,781052123557,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,699.99,0.00,0.00
DXDIR22A10GR,"2200W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",10,Kent DC,14.00,DIR22A10GR,781052123557,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,699.99,0.00,0.00
DXDIR22A10GR,"2200W, 240V INDOOR/OUTDOOR IR HEATER WITH REMOTE CONTROL",50,Dallas DC,7.00,DIR22A10GR,781052123557,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,699.99,0.00,0.00
DXDIR30A10GR,3000W 240V Indoor/Outdoor IR Heater w/ Remote Control,30,Denver DC,9.00,DIR30A10GR,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,"1,339.99",0.00,0.00
DXDIR30A10GR,3000W 240V Indoor/Outdoor IR Heater w/ Remote Control,10,Kent DC,14.00,DIR30A10GR,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,"1,339.99",0.00,0.00
DXDIR30A10GR,3000W 240V Indoor/Outdoor IR Heater w/ Remote Control,20,Sacramento DC,2.00,DIR30A10GR,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,"1,339.99",0.00,0.00
DXDMCS13R,Mini Cube Stove - in a Red Gloss finish with glowing coal bed,90,Charlotte,8.00,DMCS13R,781052062719,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,131.99,0.00,0.00
DXDSH20W,"Indoor/Outdoor Electric Infrared Heater, 240V 2000W",10,Kent DC,11.00,DSH20W,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,609.99,0.00,0.00
DXDSH20W,"Indoor/Outdoor Electric Infrared Heater, 240V 2000W",50,Dallas DC,12.00,DSH20W,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,609.99,0.00,0.00
DXDSH20W,"Indoor/Outdoor Electric Infrared Heater, 240V 2000W",40,Rogers DC,12.00,DSH20W,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,609.99,0.00,0.00
DXDSH20W,"Indoor/Outdoor Electric Infrared Heater, 240V 2000W",20,Sacramento DC,8.00,DSH20W,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,609.99,0.00,0.00
DXDSH20W,"Indoor/Outdoor Electric Infrared Heater, 240V 2000W",30,Denver DC,10.00,DSH20W,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,609.99,0.00,0.00
DXDSHCMB,"Indoor/Outdoor Electric Infrared Heater, Ceiling-mount bracket",50,Dallas DC,7.00,DSHCMB,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,239.99,0.00,0.00
DXDSHCMB,"Indoor/Outdoor Electric Infrared Heater, Ceiling-mount bracket",40,Rogers DC,3.00,DSHCMB,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,239.99,0.00,0.00
DXDSHCMB,"Indoor/Outdoor Electric Infrared Heater, Ceiling-mount bracket",20,Sacramento DC,4.00,DSHCMB,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,239.99,0.00,0.00
DXDSHCMB,"Indoor/Outdoor Electric Infrared Heater, Ceiling-mount bracket",10,Kent DC,5.00,DSHCMB,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,239.99,0.00,0.00
DXDSHCMB,"Indoor/Outdoor Electric Infrared Heater, Ceiling-mount bracket",30,Denver DC,4.00,DSHCMB,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,239.99,0.00,0.00
DXDSHSTAND,"Indoor/Outdoor Electric Infrared Heater, Permanent Location, Floor Stand",30,Denver DC,8.00,DSHSTAND,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,329.99,0.00,0.00
DXDSHSTAND,"Indoor/Outdoor Electric Infrared Heater, Permanent Location, Floor Stand",50,Dallas DC,15.00,DSHSTAND,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,329.99,0.00,0.00
DXDSHSTAND,"Indoor/Outdoor Electric Infrared Heater, Permanent Location, Floor Stand",40,Rogers DC,15.00,DSHSTAND,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,329.99,0.00,0.00
DXDSHSTAND,"Indoor/Outdoor Electric Infrared Heater, Permanent Location, Floor Stand",20,Sacramento DC,7.00,DSHSTAND,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,329.99,0.00,0.00
DXDSHSTAND,"Indoor/Outdoor Electric Infrared Heater, Permanent Location, Floor Stand",10,Kent DC,2.00,DSHSTAND,,V000583,"Glen Dimplex Americas, LTD",Dimplex,OUTDOOR   -DX -HEATER,Dimplex Outdoor Heaters,329.99,0.00,0.00
DXDT1267BLK,"Cohesion - Surround in Black finish for BLF50, BLF5051",30,Denver DC,2.00,DT1267BLK,781052080355,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,827.99,0.00,0.00
DXDT1267BLK,"Cohesion - Surround in Black finish for BLF50, BLF5051",40,Rogers DC,1.00,DT1267BLK,781052080355,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,827.99,0.00,0.00
DXDT1267BLK,"Cohesion - Surround in Black finish for BLF50, BLF5051",20,Sacramento DC,3.00,DT1267BLK,781052080355,V000583,"Glen Dimplex Americas, LTD",Dimplex,APPLIANCE -DX -PARTS,Dimplex Replacement Parts,827.99,0.00,0.00
